Company_Identifier,CompanyName,Year,URL,Source_Page,Title,Source
S22,SCA B,2021,https://mb.cision.com/Main/600/3520131/1545335.pdf,https://mfn.se/cis/a/sca/sca-publishes-2021-annual-and-sustainability-report-21d094af,Annual Report 2021 (MFN/Cision),mfn
S22,SCA B,2021,https://mb.cision.com/Public/600/3520131/b17817090c75f534.pdf,https://mfn.se/cis/a/sca/sca-publishes-2021-annual-and-sustainability-report-21d094af,Annual Report 2021 (MFN/Cision),mfn
S22,SCA B,2021,https://mb.cision.com/Main/600/3326298/1402107.pdf,https://mfn.se/cis/a/sca/scas-annual-general-meeting-2021-f54a5a1b,Annual Report 2021 (MFN/Cision),mfn
S22,SCA B,2021,https://mb.cision.com/Main/600/3303992/1385447.pdf,https://mfn.se/cis/a/sca/notice-of-the-sca-annual-general-meeting-2021-68c72e91,Annual Report 2021 (MFN/Cision),mfn
S22,SCA B,2021,https://www.euroclear.com/dam/ESw/Legal/Privacy-notice-bolagsstammor-engelska.pdf,https://mfn.se/cis/a/sca/notice-of-the-sca-annual-general-meeting-2021-68c72e91,Annual Report 2021 (MFN/Cision),mfn
S22,SCA B,2022,https://mb.cision.com/Main/600/3728359/1894286.pdf,https://mfn.se/cis/a/sca/sca-publishes-2022-annual-and-sustainability-report-e3ba473b,Annual Report 2022 (MFN/Cision),mfn
S22,SCA B,2022,https://mb.cision.com/Public/600/3728359/afca1c177eb67d3d.pdf,https://mfn.se/cis/a/sca/sca-publishes-2022-annual-and-sustainability-report-e3ba473b,Annual Report 2022 (MFN/Cision),mfn
S22,SCA B,2022,https://mb.cision.com/Main/600/3537013/1557343.pdf,https://mfn.se/cis/a/sca/scas-annual-general-meeting-2022-499e2b47,Annual Report 2022 (MFN/Cision),mfn
S22,SCA B,2022,https://mb.cision.com/Main/600/3510856/1538180.pdf,https://mfn.se/cis/a/sca/sca-notice-convening-the-annual-general-meeting-2022-a9ba1cdf,Annual Report 2022 (MFN/Cision),mfn
S22,SCA B,2022,https://www.euroclear.com/dam/ESw/Legal/Integritetspolicy-bolagsstammor-svenska.pdf,https://mfn.se/cis/a/sca/sca-notice-convening-the-annual-general-meeting-2022-a9ba1cdf,Annual Report 2022 (MFN/Cision),mfn
S22,SCA B,2023,https://mb.cision.com/Main/600/3938079/2637715.pdf,https://mfn.se/cis/a/sca/sca-publishes-2023-annual-report-f6e1185f,Annual Report 2023 (MFN/Cision),mfn
S22,SCA B,2023,https://mb.cision.com/Public/600/3938079/80c18879fff49674.pdf,https://mfn.se/cis/a/sca/sca-publishes-2023-annual-report-f6e1185f,Annual Report 2023 (MFN/Cision),mfn
S22,SCA B,2023,https://mb.cision.com/Main/600/3915992/2564189.pdf,https://mfn.se/cis/a/sca/sca-year-end-report-2023-1999e5f8,Annual Report 2023 (MFN/Cision),mfn
S22,SCA B,2023,https://mb.cision.com/Public/600/3915992/93e5ba1d3f4bf506.pdf,https://mfn.se/cis/a/sca/sca-year-end-report-2023-1999e5f8,Annual Report 2023 (MFN/Cision),mfn
S22,SCA B,2023,https://mb.cision.com/Main/600/3741212/1942952.pdf,https://mfn.se/cis/a/sca/scas-annual-general-meeting-2023-89f02064,Annual Report 2023 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2019,https://mb.cision.com/Main/3555/3035159/1193715.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-report-for-2019-today-120c2196,Annual Report 2019 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2019,https://mb.cision.com/Public/3555/3035159/86295cef11f8934a.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-report-for-2019-today-120c2196,Annual Report 2019 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2019,https://mb.cision.com/Main/3555/3027411/1188004.pdf,https://mfn.se/cis/a/handelsbanken/highlights-of-handelsbankens-annual-report-january-december-2019-ff1aeb87,Annual Report 2019 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2020,https://mb.cision.com/Main/3555/3294359/1377796.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-report-and-sustainability-report-for-2020-today-2ecf1c3f,Annual Report 2020 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2020,https://mb.cision.com/Public/3555/3294359/8cc6fb62c61fe643.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-report-and-sustainability-report-for-2020-today-2ecf1c3f,Annual Report 2020 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2021,https://mb.cision.com/Main/3555/3514515/1541019.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-for-2021-today-53320c01,Annual Report 2021 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2021,https://mb.cision.com/Public/3555/3514515/9453c607efba4c6a.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-for-2021-today-53320c01,Annual Report 2021 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2021,https://mb.cision.com/Public/3555/3514515/9ef7e99a61aad200.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-for-2021-today-53320c01,Annual Report 2021 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2021,https://mb.cision.com/Main/3555/3419595/1471634.pdf,https://mfn.se/cis/a/handelsbanken/shareholders-of-svenska-handelsbanken-ab-publ-are-hereby-given-notice-of-the-extraordinary-general-meeting-on-thursday-21-october-2021-ed2ae217,Annual Report 2021 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2021,https://www.euroclear.com/dam/ESw/Legal/Privacy-notice-bolagsstammor-engelska.pdf,https://mfn.se/cis/a/handelsbanken/shareholders-of-svenska-handelsbanken-ab-publ-are-hereby-given-notice-of-the-extraordinary-general-meeting-on-thursday-21-october-2021-ed2ae217,Annual Report 2021 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2021,https://mb.cision.com/Main/3555/3313615/1392213.pdf,https://mfn.se/cis/a/handelsbanken/handelsbankens-annual-general-meeting-2021-842d4f01,Annual Report 2021 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://mb.cision.com/Main/3555/3723067/1874784.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-and-annual-reports-for-2022-f6924a7a,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://mb.cision.com/Public/3555/3723067/991c15939de318e1.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-and-annual-reports-for-2022-f6924a7a,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://mb.cision.com/Public/3555/3723067/b0392a67c4a3c5cb.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-and-annual-reports-for-2022-f6924a7a,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://mb.cision.com/Public/3555/3723067/80f01a649077bcc9.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-and-annual-reports-for-2022-f6924a7a,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://mb.cision.com/Public/3555/3723067/acb8adff05d32209.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-and-annual-reports-for-2022-f6924a7a,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://mb.cision.com/Main/3555/3715604/1851904.pdf,https://mfn.se/cis/a/handelsbanken/annual-general-meeting-of-handelsbankens-shareholders-23-march-2022-a68ced91,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://mb.cision.com/Public/3555/3715604/ab495892dee36f3b.pdf,https://mfn.se/cis/a/handelsbanken/annual-general-meeting-of-handelsbankens-shareholders-23-march-2022-a68ced91,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://www.euroclear.com/dam/ESw/Legal/Privacy-notice-bolagsstammor-engelska.pdf,https://mfn.se/cis/a/handelsbanken/annual-general-meeting-of-handelsbankens-shareholders-23-march-2022-a68ced91,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://www.euroclear.com/dam/ESw/Legal/Integritetspolicy-bolagsstammor-svenska.pdf,https://mfn.se/cis/a/handelsbanken/annual-general-meeting-of-handelsbankens-shareholders-23-march-2022-a68ced91,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2022,https://mb.cision.com/Main/3555/3710629/1832842.pdf,https://mfn.se/cis/a/handelsbanken/handelsbankens-highlights-of-the-annual-report-january-december-2022-31e4f755,Annual Report 2022 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2023,https://mb.cision.com/Main/3555/3934274/2623353.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-as-well-as-other-annual-reports-for-2023-3695b1ce,Annual Report 2023 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2023,https://mb.cision.com/Public/3555/3934274/9d5cd0b658079148.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-as-well-as-other-annual-reports-for-2023-3695b1ce,Annual Report 2023 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2023,https://mb.cision.com/Public/3555/3934274/9ee9176c11c84bb3.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-as-well-as-other-annual-reports-for-2023-3695b1ce,Annual Report 2023 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2023,https://mb.cision.com/Public/3555/3934274/af226f16b27ac39d.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-as-well-as-other-annual-reports-for-2023-3695b1ce,Annual Report 2023 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2023,https://mb.cision.com/Main/3555/3923685/2586881.pdf,https://mfn.se/cis/a/handelsbanken/highlights-of-handelsbankens-annual-report-january-december-2023-49dc5689,Annual Report 2023 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2023,https://mb.cision.com/Main/3555/3738705/1933834.pdf,https://mfn.se/cis/a/handelsbanken/handelsbankens-annual-general-meeting-2023-9bad9756,Annual Report 2023 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2024,https://mb.cision.com/Main/3555/4111826/3288310.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-as-well-as-other-annual-reports-for-2024-3b3c33de,Annual Report 2024 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2024,https://mb.cision.com/Public/3555/4111826/8717cb957ed9dd34.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-as-well-as-other-annual-reports-for-2024-3b3c33de,Annual Report 2024 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2024,https://mb.cision.com/Public/3555/4111826/871d6c9cea2e7fd3.pdf,https://mfn.se/cis/a/handelsbanken/handelsbanken-publishes-its-annual-and-sustainability-report-as-well-as-other-annual-reports-for-2024-3b3c33de,Annual Report 2024 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2024,https://mb.cision.com/Main/3555/4100619/3246338.pdf,https://mfn.se/cis/a/handelsbanken/highlights-of-handelsbankens-annual-report-january-december-2024-d00afff9,Annual Report 2024 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2024,https://mb.cision.com/Public/3555/4100619/86733da7d195a7e0.pdf,https://mfn.se/cis/a/handelsbanken/highlights-of-handelsbankens-annual-report-january-december-2024-d00afff9,Annual Report 2024 (MFN/Cision),mfn
S26,Sv. Handelsbanken A,2024,https://mb.cision.com/Main/3555/3948808/2682257.pdf,https://mfn.se/cis/a/handelsbanken/handelsbankens-annual-general-meeting-2024-bbc02005,Annual Report 2024 (MFN/Cision),mfn
S29,Telia Company,2024,https://mb.cision.com/Main/40/4120541/3327676.pdf,https://mfn.se/cis/a/telia-company/telia-company-publicerar-arsredovisningen-for-2024-f18a478c,Annual Report 2024 (via MFN),mfn
S29,Telia Company,2024,https://mb.cision.com/Main/40/4120542/3327678.pdf,https://mfn.se/cis/a/telia-company/telia-company-publishes-annual-report-2024-318ee5c6,Annual Report 2024 (via MFN),mfn
S29,Telia Company,2024,https://mb.cision.com/Main/40/4098066/3235618.pdf,https://mfn.se/cis/a/telia-company/telia-company-year-end-report-january-december-2024-00caeafe,Annual Report 2024 (via MFN),mfn
S29,Telia Company,2024,https://mb.cision.com/Main/40/4098065/3235617.pdf,https://mfn.se/cis/a/telia-company/telia-company-bokslutskommunike-januari-december-2024-dc14bae4,Annual Report 2024 (via MFN),mfn
S29,Telia Company,2019,https://mb.cision.com/Main/40/3057361/1209597.pdf,https://mfn.se/cis/a/telia-company/telia-companys-annual-and-sustainability-report-2019-is-now-available-at-www-teliacompany-com-f96ebce2,Annual Report 2019 (MFN/Cision),mfn
S29,Telia Company,2019,https://mb.cision.com/Main/40/3021277/1183268.pdf,https://mfn.se/cis/a/telia-company/telia-company-year-end-report-january-december-2019-1c87bd74,Annual Report 2019 (MFN/Cision),mfn
S29,Telia Company,2019,https://mb.cision.com/Main/40/2756903/1002502.pdf,https://mfn.se/cis/a/telia-company/welcome-to-telia-companys-annual-general-meeting-2019-5ee87b91,Annual Report 2019 (MFN/Cision),mfn
S29,Telia Company,2020,https://mb.cision.com/Main/40/3304365/1385251.pdf,https://mfn.se/cis/a/telia-company/telia-company-presents-its-annual-and-sustainability-report-2020-a826ad40,Annual Report 2020 (MFN/Cision),mfn
S29,Telia Company,2020,https://mb.cision.com/Main/40/3276072/1365243.pdf,https://mfn.se/cis/a/telia-company/telia-company-year-end-report-january-december-2020-397be849,Annual Report 2020 (MFN/Cision),mfn
S29,Telia Company,2020,https://mb.cision.com/Main/40/3270677/1361111.pdf,https://mfn.se/cis/a/telia-company/telia-company-cash-flow-above-outlook-full-year-results-impacted-by-impairments-and-bod-intends-to-propose-a-dividend-of-sek-2-per-share-for-2020-29a9c73b,Annual Report 2020 (MFN/Cision),mfn
S29,Telia Company,2021,https://mb.cision.com/Main/40/3522382/1546730.pdf,https://mfn.se/cis/a/telia-company/telia-company-presents-its-annual-and-sustainability-report-2021-e240cf4e,Annual Report 2021 (MFN/Cision),mfn
S29,Telia Company,2021,https://mb.cision.com/Main/40/3494034/1526390.pdf,https://mfn.se/cis/a/telia-company/telia-company-year-end-report-january-december-2021-f68c2b15,Annual Report 2021 (MFN/Cision),mfn
S29,Telia Company,2021,https://mb.cision.com/Main/40/3323599/1400141.pdf,https://mfn.se/cis/a/telia-company/telia-companys-annual-general-meeting-on-april-12-2021-b12965d1,Annual Report 2021 (MFN/Cision),mfn
S29,Telia Company,2022,https://mb.cision.com/Main/40/3732035/1906478.pdf,https://mfn.se/cis/a/telia-company/telia-company-presents-its-annual-and-sustainability-report-2022-ee3cd7c1,Annual Report 2022 (MFN/Cision),mfn
S29,Telia Company,2022,https://mb.cision.com/Main/40/3703553/1805644.pdf,https://mfn.se/cis/a/telia-company/telia-company-year-end-report-january-december-2022-bb010b3a,Annual Report 2022 (MFN/Cision),mfn
S29,Telia Company,2022,https://mb.cision.com/Main/40/3541040/1560594.pdf,https://mfn.se/cis/a/telia-company/telia-companys-annual-general-meeting-on-april-6-2022-2046fbf3,Annual Report 2022 (MFN/Cision),mfn
S29,Telia Company,2023,https://mb.cision.com/Main/40/3947189/2674950.pdf,https://mfn.se/cis/a/telia-company/telia-company-presents-its-2023-annual-and-sustainability-report-3cf95d90,Annual Report 2023 (MFN/Cision),mfn
S29,Telia Company,2023,https://mb.cision.com/Main/40/3916017/2564252.pdf,https://mfn.se/cis/a/telia-company/telia-company-year-end-report-january-december-2023-6f19f9ce,Annual Report 2023 (MFN/Cision),mfn
S29,Telia Company,2023,https://mb.cision.com/Main/40/3747448/1971708.pdf,https://mfn.se/cis/a/telia-company/telia-companys-annual-general-meeting-2023-62dc0797,Annual Report 2023 (MFN/Cision),mfn
S28,Tele2 B,2019,https://mb.cision.com/Main/3372/3068881/1218057.pdf,https://mfn.se/cis/a/tele2/tele2-ab-tele2s-annual-report-2019-fe9cd3a8,Annual Report 2019 (MFN/Cision),mfn
S28,Tele2 B,2019,https://mb.cision.com/Public/3372/3068881/90966ced513dfa44.pdf,https://mfn.se/cis/a/tele2/tele2-ab-tele2s-annual-report-2019-fe9cd3a8,Annual Report 2019 (MFN/Cision),mfn
S28,Tele2 B,2019,https://mb.cision.com/Main/3372/2804832/1038253.pdf,https://mfn.se/cis/a/tele2/tele2-ab-annual-general-meeting-2019-42b0b391,Annual Report 2019 (MFN/Cision),mfn
S28,Tele2 B,2020,https://mb.cision.com/Main/3372/3313796/1392365.pdf,https://mfn.se/cis/a/tele2/tele2-ab-tele2s-annual-and-sustainability-report-2020-03d08994,Annual Report 2020 (MFN/Cision),mfn
S28,Tele2 B,2020,https://mb.cision.com/Public/3372/3313796/b059ce6acb970a22.pdf,https://mfn.se/cis/a/tele2/tele2-ab-tele2s-annual-and-sustainability-report-2020-03d08994,Annual Report 2020 (MFN/Cision),mfn
S28,Tele2 B,2020,https://mb.cision.com/Main/3372/3108945/1245774.pdf,https://mfn.se/cis/a/tele2/tele2-ab-annual-general-meeting-2020-7982b9a4,Annual Report 2020 (MFN/Cision),mfn
S28,Tele2 B,2021,https://mb.cision.com/Main/3372/3535259/1555954.pdf,https://mfn.se/cis/a/tele2/tele2-ab-tele2s-annual-and-sustainability-report-2021-3539bab6,Annual Report 2021 (MFN/Cision),mfn
S28,Tele2 B,2021,https://mb.cision.com/Public/3372/3535259/a9ee91a425149b90.pdf,https://mfn.se/cis/a/tele2/tele2-ab-tele2s-annual-and-sustainability-report-2021-3539bab6,Annual Report 2021 (MFN/Cision),mfn
S28,Tele2 B,2021,https://mb.cision.com/Main/3372/3331600/1405987.pdf,https://mfn.se/cis/a/tele2/tele2-ab-resolutions-by-tele2s-annual-general-meeting-2021-0f8012dc,Annual Report 2021 (MFN/Cision),mfn
S27,Swedbank A,2019,https://mb.cision.com/Main/67/3137418/1266416.pdf,https://mfn.se/cis/a/swedbank/swedbanks-green-bond-impact-report-2019-39118074,Annual Report 2019 (MFN/Cision),mfn
S27,Swedbank A,2019,https://mb.cision.com/Main/67/3039111/1196760.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-report-2019-published-c604a708,Annual Report 2019 (MFN/Cision),mfn
S27,Swedbank A,2019,https://mb.cision.com/Public/67/3039111/80dc8040c17dbfba.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-report-2019-published-c604a708,Annual Report 2019 (MFN/Cision),mfn
S27,Swedbank A,2019,https://mb.cision.com/Public/67/3039111/ab9b833d9f219d77.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-report-2019-published-c604a708,Annual Report 2019 (MFN/Cision),mfn
S27,Swedbank A,2019,https://mb.cision.com/Main/67/2745946/994905.pdf,https://mfn.se/cis/a/swedbank/welcome-to-swedbanks-annual-general-meeting-2019-47250c3b,Annual Report 2019 (MFN/Cision),mfn
S27,Swedbank A,2020,https://mb.cision.com/Main/67/3365325/1430768.pdf,https://mfn.se/cis/a/swedbank/swedbank-robur-global-impact-report-2020-bc7a4318,Annual Report 2020 (MFN/Cision),mfn
S27,Swedbank A,2020,https://mb.cision.com/Main/67/3296251/1379238.pdf,https://mfn.se/cis/a/swedbank/swedbank-robur-sustainable-investments-2020-44e31fbb,Annual Report 2020 (MFN/Cision),mfn
S27,Swedbank A,2020,https://mb.cision.com/Main/67/3295889/1378980.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2020-stable-income-in-a-turbulent-time-debbe9c6,Annual Report 2020 (MFN/Cision),mfn
S27,Swedbank A,2020,https://mb.cision.com/Public/67/3295889/8f3ef9fdee36bc0b.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2020-stable-income-in-a-turbulent-time-debbe9c6,Annual Report 2020 (MFN/Cision),mfn
S27,Swedbank A,2021,https://mb.cision.com/Main/67/3512868/1539649.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2021-sustainability-at-the-core-of-our-business-34c1e0a2,Annual Report 2021 (MFN/Cision),mfn
S27,Swedbank A,2021,https://mb.cision.com/Public/67/3512868/9ee29ab956f9575d.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2021-sustainability-at-the-core-of-our-business-34c1e0a2,Annual Report 2021 (MFN/Cision),mfn
S27,Swedbank A,2021,https://mb.cision.com/Main/67/3313342/1392648.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-general-meeting-2021-3115ca74,Annual Report 2021 (MFN/Cision),mfn
S27,Swedbank A,2021,https://mb.cision.com/Main/67/3289060/1374638.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-general-meeting-on-25-march-2021-9651e0df,Annual Report 2021 (MFN/Cision),mfn
S27,Swedbank A,2022,https://mb.cision.com/Main/67/3722323/1870905.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-for-2022-b1e759ca,Annual Report 2022 (MFN/Cision),mfn
S27,Swedbank A,2022,https://mb.cision.com/Public/67/3722323/88a01b414cc315ea.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-for-2022-b1e759ca,Annual Report 2022 (MFN/Cision),mfn
S27,Swedbank A,2022,https://mb.cision.com/Public/67/3722323/860a93ae8b395c65.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-for-2022-b1e759ca,Annual Report 2022 (MFN/Cision),mfn
S27,Swedbank A,2022,https://mb.cision.com/Main/67/3535995/1556479.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-general-meeting-2022-909963cf,Annual Report 2022 (MFN/Cision),mfn
S27,Swedbank A,2022,https://mb.cision.com/Main/67/3510912/1539124.pdf,https://mfn.se/cis/a/swedbank/welcome-to-swedbanks-annual-general-meeting-2022-859b1c7a,Annual Report 2022 (MFN/Cision),mfn
S27,Swedbank A,2023,https://mb.cision.com/Main/67/3933454/2621746.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2023-3c4536b2,Annual Report 2023 (MFN/Cision),mfn
S27,Swedbank A,2023,https://mb.cision.com/Public/67/3933454/89294b7c6f4a0356.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2023-3c4536b2,Annual Report 2023 (MFN/Cision),mfn
S27,Swedbank A,2023,https://mb.cision.com/Main/67/3744204/1956560.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-general-meeting-2023-b4d5f0f1,Annual Report 2023 (MFN/Cision),mfn
S27,Swedbank A,2023,https://mb.cision.com/Main/67/3721448/1867919.pdf,https://mfn.se/cis/a/swedbank/welcome-to-swedbanks-annual-general-meeting-on-30-march-2023-9b41051a,Annual Report 2023 (MFN/Cision),mfn
S27,Swedbank A,2024,https://mb.cision.com/Main/67/4152372/3456418.pdf,https://mfn.se/cis/a/swedbank/swedbank-roburs-climate-and-nature-report-2024-d82c68ec,Annual Report 2024 (MFN/Cision),mfn
S27,Swedbank A,2024,https://mb.cision.com/Public/67/4129191/a174737d3cf1036d.pdf,https://mfn.se/cis/a/swedbank/swedbank-sustainable-bond-impact-report-2024-01be5e11,Annual Report 2024 (MFN/Cision),mfn
S27,Swedbank A,2024,https://mb.cision.com/Main/67/4108735/3276519.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2024-a85aedd6,Annual Report 2024 (MFN/Cision),mfn
S27,Swedbank A,2024,https://mb.cision.com/Public/67/4108735/9e2759e98b9dc0f4.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2024-a85aedd6,Annual Report 2024 (MFN/Cision),mfn
S27,Swedbank A,2024,https://mb.cision.com/Public/67/4108735/af78450c6d5d0509.pdf,https://mfn.se/cis/a/swedbank/swedbanks-annual-and-sustainability-report-2024-a85aedd6,Annual Report 2024 (MFN/Cision),mfn
S30,Volvo B,2024,https://mb.cision.com/Main/39/4112026/3290354.pdf,https://mfn.se/cis/a/volvo/ab-volvo-publishes-annual-report-2024-b9515e28,Annual Report 2024 (MFN/Cision),mfn
S30,Volvo B,2023,https://mb.cision.com/Main/39/3938393/2638772.pdf,https://mfn.se/cis/a/volvo/ab-volvo-publishes-annual-report-2023-c83b07ad,Annual Report 2023 (MFN/Cision),mfn
S30,Volvo B,2022,https://mb.cision.com/Main/39/3725013/1882136.pdf,https://mfn.se/cis/a/volvo/ab-volvo-publishes-annual-report-2022-ceb326cd,Annual Report 2022 (MFN/Cision),mfn
S30,Volvo B,2021,https://mb.cision.com/Main/39/3514516/1540989.pdf,https://mfn.se/cis/a/volvo/ab-volvo-publishes-annual-and-sustainability-report-2021-10ee3215,Annual Report 2021 (MFN/Cision),mfn
S30,Volvo B,2020,https://mb.cision.com/Main/39/3297011/1379923.pdf,https://mfn.se/cis/a/volvo/ab-volvo-publishes-annual-and-sustainability-report-2020-68212c89,Annual Report 2020 (MFN/Cision),mfn
S30,Volvo B,2019,https://mb.cision.com/Main/39/3045690/1200842.pdf,https://mfn.se/cis/a/volvo/ab-volvo-publishes-annual-and-sustainability-report-2019-4f388f9e,Annual Report 2019 (MFN/Cision),mfn
